evaluation	view	fold_id	model	family	train_n	test_n	parameters_json	centring_means_sha256
absolute	S1	component-G3-FINAL-023	ecfp_esm2_esm_if1_film	film	653	8	"{""parameter_count"": 1249, ""selected_epoch"": 108, ""validation_scores"": {""0.0001"": 4.377668573261565, ""0.001"": 4.377970996345333, ""0.01"": 4.380986278900872}, ""weight_decay"": 0.0001}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-023	gmolai_esm2_esm_if1_additive_matched	additive	649	8	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.56857319156538, ""1.0"": 3.0755040994222558, ""10.0"": 2.411276856583876, ""100.0"": 1.9401651098331498}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-023	gmolai_esm2_esm_if1_bilinear	bilinear	649	8	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 6.055899284613908, ""1.0"": 3.359315899868025, ""10.0"": 2.3848242659911665, ""100.0"": 2.0270948245839464}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-023	gmolai_ridge	ridge	649	8	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 3.235386680973207, ""1.0"": 2.471685355074327, ""10.0"": 1.9598794486126825, ""100.0"": 1.8051136626739672}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	global_mean	mean	619	42	"{""mean"": 6.396590263536042}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	target_training_mean	target_mean	619	42	"{""fallback_global_mean"": 6.396590263536042}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_ridge	ridge	619	42	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 2.5122431604508875, ""1.0"": 2.3780568912504774, ""10.0"": 2.23511951307121, ""100.0"": 2.1063676572484837}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	esm2_sequence_ridge	ridge	619	42	"{""alpha"": 0.1, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.7848261953132816, ""1.0"": 1.7848569965074734, ""10.0"": 1.7851621915716738, ""100.0"": 1.7880280857445867}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_additive_no_pocket	additive	619	42	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.4823553658608097, ""1.0"": 2.318384779270036, ""10.0"": 2.1175395124681136, ""100.0"": 1.9834133072639286}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_knn	knn	619	42	"{""inner_RMSE"": {""1"": 2.327012839047782, ""3"": 2.1067786621851656, ""5"": 2.0208654766147136, ""10"": 2.0031347770712467}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	esm2_sequence_knn	knn	619	42	"{""inner_RMSE"": {""1"": 2.338974700823382, ""3"": 2.0318466330542124, ""5"": 1.8874030238038446, ""10"": 1.8597759442906863}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	global_structure_knn	knn	619	42	"{""inner_RMSE"": {""1"": 2.6139974909893597, ""3"": 2.1511610597551964, ""5"": 1.9903938688785512, ""10"": 1.787948345819108}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	pocket_structure_knn	knn	619	42	"{""inner_RMSE"": {""1"": 2.121902422899668, ""3"": 1.9241474586746854, ""5"": 1.8305875949753108, ""10"": 1.806045549131495}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	descriptor_only	ridge	619	42	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 2.3859955349509527, ""1.0"": 2.3844001421583334, ""10.0"": 2.364538846102719, ""100.0"": 2.2608628651394382}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	descriptor_knn	knn	619	42	"{""inner_RMSE"": {""1"": 2.283456993926729, ""3"": 1.9429199417581802, ""5"": 1.9745676562371774, ""10"": 1.9183811091803136}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_descriptor_additive_full	additive	619	42	"{""alpha"": 100.0, ""dimensions"": 2164, ""inner_RMSE"": {""0.1"": 2.5792660394508515, ""1.0"": 2.449344255771635, ""10.0"": 2.3001709794402716, ""100.0"": 2.171875995639386}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_descriptor_additive_full	additive	619	42	"{""alpha"": 100.0, ""dimensions"": 2804, ""inner_RMSE"": {""0.1"": 2.488583060840329, ""1.0"": 2.327571606485163, ""10.0"": 2.126903036038965, ""100.0"": 1.9919730604194157}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_descriptor_additive_matched	additive	619	42	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.872640385765348, ""1.0"": 2.9957334845710357, ""10.0"": 2.3226891017748548, ""100.0"": 2.1393187541394436}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_descriptor_bilinear	bilinear	619	42	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 5.421376215561031, ""1.0"": 3.6586230049090753, ""10.0"": 2.568959363758494, ""100.0"": 2.2408181330362096}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_descriptor_bilinear_permuted	bilinear	619	42	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 4.25713110003391, ""1.0"": 3.408632565780781, ""10.0"": 2.526734600764864, ""100.0"": 2.3426589464898675}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_descriptor_film	film	619	42	"{""parameter_count"": 1249, ""selected_epoch"": 162, ""validation_scores"": {""0.0001"": 3.058297621527758, ""0.001"": 3.0590742772125097, ""0.01"": 3.0672263478277797}, ""weight_decay"": 0.0001}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	gmolai_esm2_descriptor_additive_matched	additive	615	42	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.3457277536402095, ""1.0"": 2.9122141372534385, ""10.0"": 2.248795433666033, ""100.0"": 2.0090805727526746}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	gmolai_esm2_descriptor_bilinear	bilinear	615	42	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.5407201214452946, ""1.0"": 2.86819927180606, ""10.0"": 2.290760733888776, ""100.0"": 2.104876650049118}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	esm_if1_only	ridge	619	42	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 2.0624279319348076, ""1.0"": 2.0624119485844674, ""10.0"": 2.062252284016472, ""100.0"": 2.060672315398401}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	esm_if1_knn	knn	619	42	"{""inner_RMSE"": {""1"": 2.3847425454680815, ""3"": 2.1289829323054716, ""5"": 2.069673288072164, ""10"": 1.9649799494989395}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm_if1_additive_full	additive	619	42	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 2.6330092664508116, ""1.0"": 2.478500040202678, ""10.0"": 2.302020324410467, ""100.0"": 2.1677262464948535}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_esm_if1_additive_full	additive	619	42	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 2.577686004627437, ""1.0"": 2.4289474916995877, ""10.0"": 2.244360757653273, ""100.0"": 2.1105447969360727}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_esm_if1_additive_matched	additive	619	42	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 4.046409093949151, ""1.0"": 3.6245745250034886, ""10.0"": 2.69112692726221, ""100.0"": 2.2561271689314792}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_esm_if1_bilinear	bilinear	619	42	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.545047613617156, ""1.0"": 3.1358226499747888, ""10.0"": 2.606651443189045, ""100.0"": 2.2968764344462125}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	619	42	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 4.076362894740695, ""1.0"": 3.415124946590243, ""10.0"": 2.7974811621320326, ""100.0"": 2.339262066232186}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	ecfp_esm2_esm_if1_film	film	619	42	"{""parameter_count"": 1249, ""selected_epoch"": 199, ""validation_scores"": {""0.0001"": 5.476159476484597, ""0.001"": 5.476115921361951, ""0.01"": 5.475272684428625}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	gmolai_esm2_esm_if1_additive_matched	additive	615	42	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.1848407419744915, ""1.0"": 2.8761421338079303, ""10.0"": 2.2240762622148, ""100.0"": 1.8122623285095856}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	gmolai_esm2_esm_if1_bilinear	bilinear	615	42	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 5.888723090487724, ""1.0"": 3.466374043952213, ""10.0"": 2.4264558923888746, ""100.0"": 1.9661037563375152}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-024	gmolai_ridge	ridge	615	42	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 3.5233030306713795, ""1.0"": 2.7812717527881645, ""10.0"": 2.12878824282264, ""100.0"": 1.8445772192269678}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	global_mean	mean	652	9	"{""mean"": 6.346115835860783}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	target_training_mean	target_mean	652	9	"{""fallback_global_mean"": 6.346115835860783}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_ridge	ridge	652	9	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 2.3735978242653597, ""1.0"": 2.2749663208396322, ""10.0"": 2.1393127185460132, ""100.0"": 1.9923361446903929}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	esm2_sequence_ridge	ridge	652	9	"{""alpha"": 100.0, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.817248070713036, ""1.0"": 1.8171931517789417, ""10.0"": 1.8166223305225109, ""100.0"": 1.811747657090347}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_additive_no_pocket	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.2093288220028042, ""1.0"": 2.1130056050192496, ""10.0"": 2.000367122202611, ""100.0"": 1.8781578669899577}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_knn	knn	652	9	"{""inner_RMSE"": {""1"": 2.3396622153680418, ""3"": 2.092984791252218, ""5"": 2.0478172616546697, ""10"": 2.0233826521586917}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	esm2_sequence_knn	knn	652	9	"{""inner_RMSE"": {""1"": 2.1510944679798234, ""3"": 1.8113919836363865, ""5"": 1.7880562583392923, ""10"": 1.8283944179508822}, ""k"": 5}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	global_structure_knn	knn	652	9	"{""inner_RMSE"": {""1"": 2.447408594368745, ""3"": 2.017816452222887, ""5"": 1.9401881901816147, ""10"": 1.7063573543354813}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	pocket_structure_knn	knn	652	9	"{""inner_RMSE"": {""1"": 2.183360619169412, ""3"": 1.8076002049708293, ""5"": 1.7492867300154427, ""10"": 1.7527353775244485}, ""k"": 5}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	descriptor_only	ridge	652	9	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 2.4581325007466717, ""1.0"": 2.454818058841629, ""10.0"": 2.4235007418167425, ""100.0"": 2.239524469450589}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	descriptor_knn	knn	652	9	"{""inner_RMSE"": {""1"": 2.090898169821985, ""3"": 1.854349589268606, ""5"": 1.825409594958439, ""10"": 1.8008151150557161}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_descriptor_additive_full	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 2164, ""inner_RMSE"": {""0.1"": 2.3837606456425355, ""1.0"": 2.2988797344125977, ""10.0"": 2.1912693040091655, ""100.0"": 2.049375772864068}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_descriptor_additive_full	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 2804, ""inner_RMSE"": {""0.1"": 2.258487498972237, ""1.0"": 2.163283236727654, ""10.0"": 2.0427414872223233, ""100.0"": 1.9024566695007366}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_descriptor_additive_matched	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 4.7359164877990185, ""1.0"": 3.936409666052709, ""10.0"": 3.032406948617729, ""100.0"": 2.172140162809252}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_descriptor_bilinear	bilinear	652	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 5.515538224862005, ""1.0"": 4.444064892288278, ""10.0"": 3.1568473848173877, ""100.0"": 2.205886878328801}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_descriptor_bilinear_permuted	bilinear	652	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 4.831249556279581, ""1.0"": 4.175084858250392, ""10.0"": 2.9252287491338724, ""100.0"": 2.1665348250840544}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_descriptor_film	film	652	9	"{""parameter_count"": 1249, ""selected_epoch"": 157, ""validation_scores"": {""0.0001"": 2.6862431524076373, ""0.001"": 2.6858556312287316, ""0.01"": 2.681764053502872}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	gmolai_esm2_descriptor_additive_matched	additive	648	9	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.324944664158191, ""1.0"": 2.743828230504992, ""10.0"": 2.2476910462845106, ""100.0"": 1.9018512227977786}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	gmolai_esm2_descriptor_bilinear	bilinear	648	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 4.118347792893145, ""1.0"": 3.3008749030544733, ""10.0"": 2.2660032394830845, ""100.0"": 1.8174678559078685}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	esm_if1_only	ridge	652	9	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 1.9590636266695962, ""1.0"": 1.9590494050092406, ""10.0"": 1.9589073924018028, ""100.0"": 1.9575073246205659}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	esm_if1_knn	knn	652	9	"{""inner_RMSE"": {""1"": 2.1874084202042194, ""3"": 2.045725823597345, ""5"": 2.054908541535023, ""10"": 1.8478883926967318}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm_if1_additive_full	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 2.346748687845321, ""1.0"": 2.248871028686624, ""10.0"": 2.1401810222055877, ""100.0"": 1.99931173756297}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_esm_if1_additive_full	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 2.282253374220765, ""1.0"": 2.206573972585127, ""10.0"": 2.1032086910009458, ""100.0"": 1.9639795305597993}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_esm_if1_additive_matched	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 4.028113694240408, ""1.0"": 3.723802253684775, ""10.0"": 2.92814897519782, ""100.0"": 2.237699796697472}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_esm_if1_bilinear	bilinear	652	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.098776211478603, ""1.0"": 2.769275544500039, ""10.0"": 2.3916911498313826, ""100.0"": 2.1459570593176784}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	652	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.6809362367883596, ""1.0"": 3.1552371130561747, ""10.0"": 2.4154081746997607, ""100.0"": 2.085563560705725}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	ecfp_esm2_esm_if1_film	film	652	9	"{""parameter_count"": 1249, ""selected_epoch"": 278, ""validation_scores"": {""0.0001"": 4.403031271501267, ""0.001"": 4.403168550994082, ""0.01"": 4.404639855814983}, ""weight_decay"": 0.0001}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	gmolai_esm2_esm_if1_additive_matched	additive	648	9	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.557056395888732, ""1.0"": 3.176208512124513, ""10.0"": 2.295755506043202, ""100.0"": 1.8298534660013999}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	gmolai_esm2_esm_if1_bilinear	bilinear	648	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 6.120526673918105, ""1.0"": 3.273131522047726, ""10.0"": 2.2954753718580667, ""100.0"": 2.015657807190185}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-025	gmolai_ridge	ridge	648	9	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 3.532112583728014, ""1.0"": 2.7036950431147666, ""10.0"": 2.011475465001673, ""100.0"": 1.8205103912008063}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	global_mean	mean	649	12	"{""mean"": 6.377688138877859}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	target_training_mean	target_mean	649	12	"{""fallback_global_mean"": 6.377688138877859}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	ecfp_ridge	ridge	649	12	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 2.423770336255969, ""1.0"": 2.299816687863819, ""10.0"": 2.1299259658843743, ""100.0"": 1.9999874822564743}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	esm2_sequence_ridge	ridge	649	12	"{""alpha"": 100.0, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.9404291331183348, ""1.0"": 1.9403792387770396, ""10.0"": 1.9399205457025108, ""100.0"": 1.9353788751107424}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	ecfp_esm2_additive_no_pocket	additive	649	12	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.471889325187854, ""1.0"": 2.3253625643475138, ""10.0"": 2.141480263838721, ""100.0"": 2.0178520255643315}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	ecfp_knn	knn	649	12	"{""inner_RMSE"": {""1"": 2.477407567476517, ""3"": 2.2659194522517416, ""5"": 2.209470142591316, ""10"": 2.1518054956681283}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	esm2_sequence_knn	knn	649	12	"{""inner_RMSE"": {""1"": 2.2660284023468917, ""3"": 1.86683295411529, ""5"": 1.748844177809724, ""10"": 1.8516387718535108}, ""k"": 5}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	global_structure_knn	knn	649	12	"{""inner_RMSE"": {""1"": 2.535814225419858, ""3"": 2.167331924616353, ""5"": 1.892947737365952, ""10"": 1.7411364032156205}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-026	pocket_structure_knn	knn	649	12	"{""inner_RMSE"": {""1"": 2.0752935541667297, ""3"": 1.8648727404966956, ""5"": 1.8516279280680248, ""10"": 1.834564545768491}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
